CustomerID,Total_Revenue,Total_Orders,Total_Items,First_Purchase,Last_Purchase,AOV,Lifespan_Days,Purchase_Freq,Historical_CLV,Predictive_CLV_12m,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13142,307.09,1,258,2011-11-20 16:07:00,2011-11-20 16:07:00,307.09,1,30.0,307.09,36850.799999999996,19,1,307.09,4,1,2,7,New Customers
13144,110.95,1,21,2011-01-11 11:15:00,2011-01-11 11:15:00,110.95,1,30.0,110.95,13314.0,333,1,110.95,1,1,1,3,Lost
13145,618.52,4,145,2010-12-02 18:06:00,2011-10-31 12:45:00,154.63,332,0.3614457831325301,618.52,670.6843373493975,40,4,618.52,3,4,3,10,At Risk
13146,228.91,1,154,2011-11-13 15:29:00,2011-11-13 15:29:00,228.91,1,30.0,228.91,27469.199999999997,26,1,228.91,4,1,1,6,Promising
13147,712.8000000000001,4,144,2011-09-01 12:28:00,2011-11-29 13:59:00,178.20000000000002,89,1.348314606741573,712.8000000000001,2883.23595505618,10,4,712.8000000000001,5,4,3,12,Loyal Customers
13148,3707.12,12,1975,2010-12-10 13:06:00,2011-11-10 15:23:00,308.9266666666667,335,1.0746268656716418,3707.12,3983.770746268657,29,12,3707.12,4,5,5,14,Champions
13149,1676.06,4,1280,2011-02-23 13:57:00,2011-11-25 13:09:00,419.015,274,0.43795620437956206,1676.06,2202.122627737226,14,4,1676.06,4,4,4,12,Loyal Customers
13151,1257.8700000000001,1,363,2011-02-17 12:29:00,2011-02-17 12:29:00,1257.8700000000001,1,30.0,1257.8700000000001,150944.40000000002,296,1,1257.8700000000001,1,1,4,6,Lost
13153,486.22,1,418,2011-12-04 12:14:00,2011-12-04 12:14:00,486.22,1,30.0,486.22,58346.40000000001,6,1,486.22,5,1,2,8,New Customers
13155,971.76,4,497,2010-12-06 12:44:00,2011-11-06 15:41:00,242.94,335,0.35820895522388063,971.76,1044.2794029850747,33,4,971.76,4,4,4,12,Loyal Customers
13157,1741.22,4,1439,2011-02-14 14:03:00,2011-10-21 13:50:00,435.305,248,0.48387096774193544,1741.22,2527.5774193548386,49,4,1741.22,3,4,4,11,Loyal Customers
13158,1201.06,4,784,2011-01-25 09:58:00,2011-09-06 11:58:00,300.265,224,0.5357142857142857,1201.06,1930.2749999999999,95,4,1201.06,2,4,4,10,At Risk
13159,1437.85,4,1059,2011-08-16 11:44:00,2011-12-01 11:20:00,359.4625,106,1.1320754716981132,1437.85,4883.264150943396,9,4,1437.85,5,4,4,13,Champions
13160,91.8,1,56,2011-11-17 13:07:00,2011-11-17 13:07:00,91.8,1,30.0,91.8,11016.0,22,1,91.8,4,1,1,6,Promising
13161,112.75,1,29,2011-01-30 14:03:00,2011-01-30 14:03:00,112.75,1,30.0,112.75,13530.0,313,1,112.75,1,1,1,3,Lost
13162,1688.29,4,1713,2011-01-09 10:43:00,2011-08-09 15:59:00,422.0725,212,0.5660377358490566,1688.29,2866.9075471698116,122,4,1688.29,2,4,4,10,At Risk
13165,1021.48,2,1376,2010-12-23 14:06:00,2011-10-24 15:05:00,510.74,305,0.19672131147540986,1021.48,1205.68131147541,46,2,1021.48,3,2,4,9,Needs Attention
13166,417.2,1,216,2011-03-01 15:16:00,2011-03-01 15:16:00,417.2,1,30.0,417.2,50064.0,283,1,417.2,1,1,2,4,Lost
13167,791.33,4,785,2011-07-19 12:13:00,2011-11-21 12:24:00,197.8325,125,0.96,791.33,2279.0303999999996,19,4,791.33,4,4,3,11,Loyal Customers
13168,1319.19,4,682,2011-01-25 13:55:00,2011-11-03 12:56:00,329.7975,281,0.4270462633451957,1319.19,1690.0654804270462,36,4,1319.19,3,4,4,11,Loyal Customers
13169,712.88,2,272,2011-04-01 14:24:00,2011-10-07 12:11:00,356.44,188,0.3191489361702128,712.88,1365.089361702128,64,2,712.88,3,2,3,8,Hibernating
13170,116.00999999999999,1,147,2011-11-13 12:19:00,2011-11-13 12:19:00,116.00999999999999,1,30.0,116.00999999999999,13921.199999999999,27,1,116.00999999999999,4,1,1,6,Promising
13171,468.41,3,229,2011-02-13 14:16:00,2011-11-18 10:27:00,156.13666666666668,277,0.3249097472924188,468.41,608.7638989169676,22,3,468.41,4,3,2,9,Potential Loyalists
13173,353.65,2,277,2010-12-07 14:30:00,2011-12-05 15:51:00,176.825,363,0.1652892561983471,353.65,350.72727272727275,4,2,353.65,5,2,2,9,Potential Loyalists
13174,2817.03,3,1395,2010-12-05 16:24:00,2011-11-23 14:35:00,939.0100000000001,352,0.2556818181818182,2817.03,2881.0534090909096,16,3,2817.03,4,3,5,12,Loyal Customers
13176,492.84,1,453,2011-10-24 15:43:00,2011-10-24 15:43:00,492.84,1,30.0,492.84,59140.799999999996,46,1,492.84,3,1,3,7,Hibernating
13177,282.45,1,91,2011-10-06 09:56:00,2011-10-06 09:56:00,282.45,1,30.0,282.45,33894.0,65,1,282.45,3,1,2,6,Promising
13178,5725.47,11,3570,2010-12-14 12:22:00,2011-11-13 16:14:00,520.4972727272727,334,0.9880239520958084,5725.47,6171.1652694610775,26,11,5725.47,4,5,5,14,Champions
13182,121.18,1,201,2011-10-25 13:46:00,2011-10-25 13:46:00,121.18,1,30.0,121.18,14541.600000000002,45,1,121.18,3,1,1,5,Promising
13183,3957.78,9,2208,2011-01-09 10:50:00,2011-12-02 10:30:00,439.75333333333333,326,0.8282208588957055,3957.78,4370.554601226993,8,9,3957.78,5,5,5,15,Champions
13184,1701.29,10,1692,2011-02-22 17:25:00,2011-11-25 12:02:00,170.129,275,1.090909090909091,1701.29,2227.143272727273,15,10,1701.29,4,5,4,13,Champions
13185,71.4,1,12,2011-03-17 11:56:00,2011-03-17 11:56:00,71.4,1,30.0,71.4,8568.0,268,1,71.4,1,1,1,3,Lost
13186,1575.89,3,820,2011-08-03 09:09:00,2011-10-31 11:40:00,525.2966666666667,89,1.0112359550561798,1575.89,6374.386516853934,40,3,1575.89,3,3,4,10,Needs Attention
13187,236.02,1,95,2011-01-06 18:57:00,2011-01-06 18:57:00,236.02,1,30.0,236.02,28322.4,337,1,236.02,1,1,1,3,Lost
13188,114.60000000000001,1,25,2011-11-28 15:28:00,2011-11-28 15:28:00,114.60000000000001,1,30.0,114.60000000000001,13752.0,11,1,114.60000000000001,5,1,1,7,New Customers
13189,260.68,2,842,2011-08-16 13:12:00,2011-11-21 10:39:00,130.34,96,0.625,260.68,977.5500000000001,19,2,260.68,4,2,2,8,New Customers
13192,911.94,2,595,2011-05-18 14:57:00,2011-09-05 14:13:00,455.97,109,0.5504587155963303,911.94,3011.911926605505,95,2,911.94,2,2,3,7,Hibernating
13193,117.88,1,50,2011-10-09 14:30:00,2011-10-09 14:30:00,117.88,1,30.0,117.88,14145.599999999999,61,1,117.88,3,1,1,5,Promising
13194,60.7,1,26,2011-07-27 09:01:00,2011-07-27 09:01:00,60.7,1,30.0,60.7,7284.0,136,1,60.7,2,1,1,4,Lost
13196,1797.78,4,1224,2011-03-22 14:24:00,2011-11-28 13:54:00,449.445,250,0.48,1797.78,2588.8032,11,4,1797.78,5,4,4,13,Champions
13198,3401.2400000000002,6,2648,2010-12-13 09:29:00,2011-11-29 15:17:00,566.8733333333333,351,0.5128205128205129,3401.2400000000002,3488.4512820512828,10,6,3401.2400000000002,5,5,5,15,Champions
13199,9817.12,38,6176,2010-12-08 10:51:00,2011-12-06 12:30:00,258.34526315789475,363,3.1404958677685952,9817.12,9735.986776859505,4,38,9817.12,5,5,5,15,Champions
13200,870.09,4,516,2011-08-05 14:50:00,2011-11-20 15:35:00,217.5225,107,1.1214953271028036,870.09,2927.4056074766354,19,4,870.09,4,4,3,11,Loyal Customers
13203,869.46,4,800,2011-04-11 14:40:00,2011-11-30 10:45:00,217.365,232,0.5172413793103449,869.46,1349.1620689655174,10,4,869.46,5,4,3,12,Loyal Customers
13207,250.26000000000002,2,130,2011-07-12 11:35:00,2011-11-24 14:52:00,125.13000000000001,135,0.4444444444444444,250.26000000000002,667.36,15,2,250.26000000000002,4,2,2,8,New Customers
13208,1223.9,6,804,2011-02-03 19:32:00,2011-10-12 09:54:00,203.98333333333335,250,0.72,1223.9,1762.416,59,6,1223.9,3,5,4,12,Loyal Customers
13209,5891.61,8,4253,2010-12-13 10:31:00,2011-11-09 13:54:00,736.45125,331,0.7250755287009063,5891.61,6407.793353474319,30,8,5891.61,4,5,5,14,Champions
13210,353.48,1,316,2011-09-07 08:18:00,2011-09-07 08:18:00,353.48,1,30.0,353.48,42417.600000000006,94,1,353.48,2,1,2,5,Lost
13211,1197.42,3,874,2010-12-13 16:17:00,2011-11-29 14:43:00,399.14000000000004,350,0.2571428571428572,1197.42,1231.6320000000003,10,3,1197.42,5,3,4,12,Loyal Customers
13212,788.08,3,310,2011-10-09 14:48:00,2011-11-20 12:40:00,262.6933333333333,41,2.1951219512195124,788.08,6919.726829268293,20,3,788.08,4,3,3,10,Potential Loyalists
13213,1520.58,5,1360,2011-05-24 12:22:00,2011-10-14 11:42:00,304.116,142,1.056338028169014,1520.58,3854.9915492957743,57,5,1520.58,3,4,4,11,Loyal Customers
13216,333.74,1,297,2011-03-17 12:18:00,2011-03-17 12:18:00,333.74,1,30.0,333.74,40048.8,268,1,333.74,1,1,2,4,Lost
13217,533.98,3,262,2011-07-06 12:08:00,2011-08-09 15:32:00,177.99333333333334,34,2.6470588235294117,533.98,5653.905882352941,122,3,533.98,2,3,3,8,About to Sleep
13218,62.63999999999999,1,88,2011-08-04 16:59:00,2011-08-04 16:59:00,62.63999999999999,1,30.0,62.63999999999999,7516.799999999999,127,1,62.63999999999999,2,1,1,4,Lost
13220,819.2900000000001,4,196,2011-04-17 10:59:00,2011-09-22 13:38:00,204.82250000000002,158,0.759493670886076,819.2900000000001,1866.7367088607598,78,4,819.2900000000001,2,4,3,9,At Risk
13221,847.41,2,244,2010-12-15 13:24:00,2011-04-13 16:58:00,423.705,119,0.5042016806722689,847.41,2563.5932773109243,240,2,847.41,1,2,3,6,Lost
13223,163.20000000000002,2,88,2011-04-21 15:16:00,2011-05-23 13:03:00,81.60000000000001,31,1.9354838709677418,163.20000000000002,1895.225806451613,200,2,163.20000000000002,1,2,1,4,Lost
13224,2155.95,2,1518,2011-07-11 14:10:00,2011-10-10 14:55:00,1077.975,91,0.6593406593406593,2155.95,8529.032967032967,60,2,2155.95,3,2,5,10,Needs Attention
13225,6463.84,7,3416,2010-12-13 09:49:00,2011-12-06 13:29:00,923.4057142857143,358,0.5865921787709497,6463.84,6499.950837988827,3,7,6463.84,5,5,5,15,Champions
13226,108.21000000000001,1,80,2011-03-11 14:35:00,2011-03-11 14:35:00,108.21000000000001,1,30.0,108.21000000000001,12985.2,273,1,108.21000000000001,1,1,1,3,Lost
13227,257.7,1,99,2011-05-22 11:47:00,2011-05-22 11:47:00,257.7,1,30.0,257.7,30924.0,202,1,257.7,1,1,2,4,Lost
13228,358.0,1,200,2011-09-19 14:28:00,2011-09-19 14:28:00,358.0,1,30.0,358.0,42960.0,81,1,358.0,2,1,2,5,Lost
13229,160.95,1,63,2011-04-28 12:07:00,2011-04-28 12:07:00,160.95,1,30.0,160.95,19314.0,226,1,160.95,1,1,1,3,Lost
13230,2806.97,14,1665,2010-12-09 19:28:00,2011-12-05 16:03:00,200.49785714285713,360,1.1666666666666667,2806.97,2806.97,4,14,2806.97,5,5,5,15,Champions
13232,1357.6,7,778,2011-04-10 13:48:00,2011-11-27 10:39:00,193.94285714285712,230,0.9130434782608695,1357.6,2124.9391304347823,13,7,1357.6,5,5,4,14,Champions
13233,605.12,2,1004,2011-01-07 14:49:00,2011-09-26 13:25:00,302.56,261,0.2298850574712644,605.12,834.648275862069,74,2,605.12,2,2,3,7,Hibernating
13235,1031.07,1,441,2011-05-11 17:13:00,2011-05-11 17:13:00,1031.07,1,30.0,1031.07,123728.4,212,1,1031.07,1,1,4,6,Lost
13236,744.85,2,416,2011-08-25 08:58:00,2011-11-15 12:50:00,372.425,82,0.7317073170731707,744.85,3270.0731707317073,25,2,744.85,4,2,3,9,Potential Loyalists
13238,700.73,4,298,2010-12-14 14:37:00,2011-11-22 15:37:00,175.1825,343,0.3498542274052478,700.73,735.4600583090379,17,4,700.73,4,4,3,11,Loyal Customers
13239,329.56,1,327,2011-03-23 10:25:00,2011-03-23 10:25:00,329.56,1,30.0,329.56,39547.2,262,1,329.56,1,1,2,4,Lost
13240,663.65,4,298,2010-12-09 12:49:00,2011-09-04 14:08:00,165.9125,269,0.44609665427509293,663.65,888.1561338289962,96,4,663.65,2,4,3,9,At Risk
13242,270.40000000000003,3,130,2011-05-10 12:26:00,2011-08-19 12:53:00,90.13333333333334,101,0.8910891089108911,270.40000000000003,963.8019801980198,112,3,270.40000000000003,2,3,2,7,About to Sleep
13243,600.07,1,233,2011-05-20 13:14:00,2011-05-20 13:14:00,600.07,1,30.0,600.07,72008.40000000001,203,1,600.07,1,1,3,5,Lost
13244,121.74000000000001,1,38,2011-09-08 11:46:00,2011-09-08 11:46:00,121.74000000000001,1,30.0,121.74000000000001,14608.800000000001,93,1,121.74000000000001,2,1,1,4,Lost
13245,430.5,1,125,2011-10-20 11:40:00,2011-10-20 11:40:00,430.5,1,30.0,430.5,51660.0,51,1,430.5,3,1,2,6,Promising
13246,1987.3,6,1602,2011-01-13 13:36:00,2011-11-21 16:50:00,331.21666666666664,312,0.5769230769230769,1987.3,2293.038461538461,18,6,1987.3,4,5,4,13,Champions
13247,501.12,4,328,2011-09-18 11:31:00,2011-11-22 10:59:00,125.28,64,1.875,501.12,2818.8,18,4,501.12,4,4,3,11,Loyal Customers
13248,465.68,2,305,2011-06-03 13:05:00,2011-08-07 12:40:00,232.84,64,0.9375,465.68,2619.45,125,2,465.68,2,2,2,6,Lost
13249,711.41,3,546,2011-03-23 15:26:00,2011-09-08 13:26:00,237.13666666666666,168,0.5357142857142857,711.41,1524.4499999999998,92,3,711.41,2,3,3,8,About to Sleep
13253,1030.4,2,1572,2011-01-04 15:43:00,2011-07-06 10:09:00,515.2,182,0.32967032967032966,1030.4,2038.1538461538464,157,2,1030.4,2,2,4,8,Hibernating
13255,399.51,2,177,2010-12-01 11:58:00,2011-11-30 13:14:00,199.755,364,0.16483516483516483,399.51,395.11978021978024,9,2,399.51,5,2,2,9,Potential Loyalists
13258,698.58,3,287,2011-05-18 13:11:00,2011-11-28 09:31:00,232.86,193,0.46632124352331605,698.58,1303.0507772020726,12,3,698.58,5,3,3,11,Loyal Customers
13259,292.32,1,132,2011-10-09 10:48:00,2011-10-09 10:48:00,292.32,1,30.0,292.32,35078.399999999994,62,1,292.32,3,1,2,6,Promising
13260,557.62,1,142,2011-10-09 13:21:00,2011-10-09 13:21:00,557.62,1,30.0,557.62,66914.4,61,1,557.62,3,1,3,7,Hibernating
13261,944.1,2,210,2011-02-27 10:41:00,2011-03-16 12:22:00,472.05,17,3.5294117647058822,944.1,19992.70588235294,269,2,944.1,1,2,4,7,Hibernating
13262,200.29,1,125,2011-03-21 15:06:00,2011-03-21 15:06:00,200.29,1,30.0,200.29,24034.8,263,1,200.29,1,1,1,3,Lost
13263,7454.07,35,4780,2011-01-18 16:31:00,2011-12-08 13:59:00,212.97342857142857,323,3.2507739938080493,7454.07,8307.941795665634,1,35,7454.07,5,5,5,15,Champions
13265,2107.66,5,1752,2011-03-11 09:54:00,2011-10-17 15:02:00,421.532,220,0.6818181818181819,2107.66,3448.898181818182,53,5,2107.66,3,4,5,12,Loyal Customers
13266,3834.2599999999998,12,4428,2011-03-28 10:14:00,2011-11-28 14:39:00,319.52166666666665,245,1.469387755102041,3834.2599999999998,5634.014693877551,11,12,3834.2599999999998,5,5,5,15,Champions
13267,4521.49,19,1969,2010-12-08 09:20:00,2011-12-07 11:12:00,237.97315789473683,364,1.565934065934066,4521.49,4471.803296703296,3,19,4521.49,5,5,5,15,Champions
13268,3214.69,11,3658,2011-03-17 13:20:00,2011-11-22 11:51:00,292.24454545454546,249,1.325301204819277,3214.69,4647.7445783132525,18,11,3214.69,4,5,5,14,Champions
13269,5346.2300000000005,15,3514,2010-12-05 11:51:00,2011-12-08 14:53:00,356.41533333333336,368,1.2228260869565217,5346.2300000000005,5230.007608695652,1,15,5346.2300000000005,5,5,5,15,Champions
13270,590.0,1,200,2010-12-08 14:53:00,2010-12-08 14:53:00,590.0,1,30.0,590.0,70800.0,366,1,590.0,1,1,3,5,Lost
13271,217.38,1,253,2011-11-02 14:31:00,2011-11-02 14:31:00,217.38,1,30.0,217.38,26085.600000000002,37,1,217.38,3,1,1,5,Promising
13272,276.56,2,96,2011-09-11 12:06:00,2011-11-08 14:00:00,138.28,58,1.0344827586206897,276.56,1716.5793103448277,31,2,276.56,4,2,2,8,New Customers
13273,138.98,1,153,2011-08-18 14:02:00,2011-08-18 14:02:00,138.98,1,30.0,138.98,16677.6,113,1,138.98,2,1,1,4,Lost
13276,590.9300000000001,2,161,2011-09-01 10:03:00,2011-10-07 12:44:00,295.46500000000003,36,1.6666666666666667,590.9300000000001,5909.300000000001,64,2,590.9300000000001,3,2,3,8,Hibernating
13277,258.4,4,176,2011-07-29 10:06:00,2011-11-24 09:21:00,64.6,117,1.0256410256410258,258.4,795.0769230769231,16,4,258.4,4,4,2,10,Potential Loyalists
13278,542.73,1,537,2011-10-30 11:49:00,2011-10-30 11:49:00,542.73,1,30.0,542.73,65127.600000000006,41,1,542.73,3,1,3,7,Hibernating
13279,137.75,1,73,2011-09-22 17:24:00,2011-09-22 17:24:00,137.75,1,30.0,137.75,16530.0,78,1,137.75,2,1,1,4,Lost
13280,814.86,3,522,2011-01-06 17:10:00,2011-08-09 13:14:00,271.62,214,0.4205607476635514,814.86,1370.792523364486,122,3,814.86,2,3,3,8,About to Sleep
13282,1132.14,3,307,2011-05-03 12:03:00,2011-11-21 15:33:00,377.38000000000005,202,0.44554455445544555,1132.14,2017.6752475247529,18,3,1132.14,4,3,4,11,Loyal Customers
13283,93.66,2,90,2011-06-07 12:39:00,2011-10-11 09:50:00,46.83,125,0.48,93.66,269.7408,60,2,93.66,3,2,1,6,Promising
13284,201.19,1,91,2011-01-13 09:23:00,2011-01-13 09:23:00,201.19,1,30.0,201.19,24142.800000000003,331,1,201.19,1,1,1,3,Lost
13285,2709.12,4,2051,2011-02-22 17:13:00,2011-11-16 13:19:00,677.28,266,0.45112781954887216,2709.12,3666.4781954887217,23,4,2709.12,4,4,5,13,Champions
13291,361.11,1,233,2011-07-07 10:36:00,2011-07-07 10:36:00,361.11,1,30.0,361.11,43333.200000000004,156,1,361.11,2,1,2,5,Lost
13292,578.9399999999999,2,347,2011-02-28 15:00:00,2011-11-01 10:04:00,289.46999999999997,245,0.2448979591836735,578.9399999999999,850.6873469387754,39,2,578.9399999999999,3,2,3,8,Hibernating
13294,873.74,2,453,2011-04-04 12:37:00,2011-06-03 08:54:00,436.87,59,1.0169491525423728,873.74,5331.294915254237,190,2,873.74,1,2,3,6,Lost
13295,201.20000000000002,1,82,2010-12-15 11:21:00,2010-12-15 11:21:00,201.20000000000002,1,30.0,201.20000000000002,24144.000000000004,360,1,201.20000000000002,1,1,1,3,Lost
13296,87.4,1,78,2011-07-25 13:46:00,2011-07-25 13:46:00,87.4,1,30.0,87.4,10488.0,137,1,87.4,2,1,1,4,Lost
13297,2089.85,4,963,2011-10-03 15:08:00,2011-12-02 09:32:00,522.4625,59,2.0338983050847457,2089.85,12751.627118644068,8,4,2089.85,5,4,5,14,Champions
13298,360.0,1,96,2011-12-08 13:11:00,2011-12-08 13:11:00,360.0,1,30.0,360.0,43200.0,1,1,360.0,5,1,2,8,New Customers
13299,142.5,1,30,2011-03-16 12:55:00,2011-03-16 12:55:00,142.5,1,30.0,142.5,17100.0,268,1,142.5,1,1,1,3,Lost
13300,371.89,1,203,2011-06-23 13:09:00,2011-06-23 13:09:00,371.89,1,30.0,371.89,44626.799999999996,169,1,371.89,2,1,2,5,Lost
13301,618.09,4,345,2011-02-20 13:13:00,2011-08-28 11:25:00,154.5225,188,0.6382978723404256,618.09,1183.5765957446808,104,4,618.09,2,4,3,9,At Risk
13302,63.75,1,5,2011-07-07 17:56:00,2011-07-07 17:56:00,63.75,1,30.0,63.75,7650.0,155,1,63.75,2,1,1,4,Lost
13304,300.42,1,238,2010-12-23 14:35:00,2010-12-23 14:35:00,300.42,1,30.0,300.42,36050.4,351,1,300.42,1,1,2,4,Lost
13305,2000.86,10,1232,2010-12-02 12:10:00,2011-12-05 15:15:00,200.08599999999998,368,0.8152173913043478,2000.86,1957.3630434782606,4,10,2000.86,5,5,4,14,Champions
13307,15.0,1,4,2011-08-11 17:14:00,2011-08-11 17:14:00,15.0,1,30.0,15.0,1800.0,120,1,15.0,2,1,1,4,Lost
13308,1385.51,3,843,2011-05-20 13:13:00,2011-11-17 09:31:00,461.83666666666664,180,0.5,1385.51,2771.02,23,3,1385.51,4,3,4,11,Loyal Customers
13309,1456.79,5,1544,2011-02-04 12:29:00,2011-12-02 16:34:00,291.358,301,0.4983388704318937,1456.79,1742.340199335548,7,5,1456.79,5,4,4,13,Champions
13310,1132.03,3,587,2011-01-19 14:50:00,2011-11-11 17:23:00,377.3433333333333,296,0.30405405405405406,1132.03,1376.793243243243,28,3,1132.03,4,3,4,11,Loyal Customers
13311,598.57,2,305,2011-07-12 14:26:00,2011-12-05 12:55:00,299.285,145,0.4137931034482759,598.57,1486.1048275862072,4,2,598.57,5,2,3,10,Potential Loyalists
13313,1555.32,5,851,2011-01-04 10:00:00,2011-11-17 16:48:00,311.06399999999996,317,0.47318611987381703,1555.32,1766.2940063091478,22,5,1555.32,4,4,4,12,Loyal Customers
13314,775.94,3,560,2011-09-27 10:20:00,2011-12-08 12:29:00,258.6466666666667,72,1.25,775.94,3879.7000000000007,2,3,775.94,5,3,3,11,Loyal Customers
13316,5977.7300000000005,4,6948,2011-03-30 13:01:00,2011-11-02 13:40:00,1494.4325000000001,217,0.5529953917050692,5977.7300000000005,9916.971428571429,37,4,5977.7300000000005,3,4,5,12,Loyal Customers
13317,2273.68,6,1035,2010-12-16 09:22:00,2011-10-04 13:35:00,378.94666666666666,292,0.6164383561643836,2273.68,2803.1671232876715,66,6,2273.68,3,5,5,13,Champions
13318,640.76,3,304,2011-11-02 13:26:00,2011-12-08 18:51:00,213.58666666666667,36,2.5,640.76,6407.6,1,3,640.76,5,3,3,11,Loyal Customers
13319,10845.550000000001,26,4724,2010-12-09 10:04:00,2011-12-04 13:34:00,417.1365384615385,360,2.1666666666666665,10845.550000000001,10845.55,5,26,10845.550000000001,5,5,5,15,Champions
13320,1548.7,4,1096,2011-05-10 10:29:00,2011-09-22 18:07:00,387.175,135,0.8888888888888888,1548.7,4129.866666666667,78,4,1548.7,2,4,4,10,At Risk
13321,567.36,2,372,2011-09-14 15:18:00,2011-09-28 15:24:00,283.68,14,4.285714285714286,567.36,14589.257142857143,72,2,567.36,3,2,3,8,Hibernating
13322,199.48000000000002,1,117,2011-11-22 14:21:00,2011-11-22 14:21:00,199.48000000000002,1,30.0,199.48000000000002,23937.600000000002,17,1,199.48000000000002,4,1,1,6,Promising
13323,787.85,5,175,2011-09-16 13:23:00,2011-12-06 17:12:00,157.57,81,1.8518518518518516,787.85,3501.5555555555547,3,5,787.85,5,4,3,12,Loyal Customers
13324,7121.95,10,5205,2010-12-14 09:50:00,2011-11-03 16:28:00,712.1949999999999,324,0.9259259259259258,7121.95,7913.277777777776,36,10,7121.95,3,5,5,13,Champions
13325,675.3,1,240,2011-09-19 10:36:00,2011-09-19 10:36:00,675.3,1,30.0,675.3,81036.0,82,1,675.3,2,1,3,6,Lost
13327,3627.77,8,1600,2010-12-09 15:32:00,2011-11-01 10:21:00,453.47125,326,0.7361963190184049,3627.77,4006.1263803680977,39,8,3627.77,3,5,5,13,Champions
13328,1308.48,1,680,2011-01-27 15:22:00,2011-01-27 15:22:00,1308.48,1,30.0,1308.48,157017.59999999998,316,1,1308.48,1,1,4,6,Lost
13329,789.0,2,463,2010-12-08 10:11:00,2011-11-08 10:29:00,394.5,335,0.17910447761194032,789.0,847.8805970149256,32,2,789.0,4,2,3,9,Potential Loyalists
13330,1140.93,3,751,2011-01-28 10:08:00,2011-09-08 12:27:00,380.31,223,0.40358744394618834,1140.93,1841.8600896860987,93,3,1140.93,2,3,4,9,Needs Attention
13332,350.9,1,179,2011-11-25 13:30:00,2011-11-25 13:30:00,350.9,1,30.0,350.9,42108.0,14,1,350.9,4,1,2,7,New Customers
13334,3536.82,3,1774,2011-02-07 11:42:00,2011-09-18 15:21:00,1178.94,223,0.40358744394618834,3536.82,5709.664573991032,82,3,3536.82,2,3,5,10,Needs Attention
13336,795.12,1,559,2011-09-23 14:05:00,2011-09-23 14:05:00,795.12,1,30.0,795.12,95414.4,77,1,795.12,2,1,3,6,Lost
13338,487.02,1,256,2011-07-05 09:06:00,2011-07-05 09:06:00,487.02,1,30.0,487.02,58442.399999999994,158,1,487.02,2,1,2,5,Lost
13339,860.12,1,326,2011-05-23 08:31:00,2011-05-23 08:31:00,860.12,1,30.0,860.12,103214.40000000001,201,1,860.12,1,1,3,5,Lost
13340,10736.48,7,5770,2011-03-08 11:39:00,2011-10-25 13:15:00,1533.782857142857,231,0.9090909090909091,10736.48,16732.17662337662,45,7,10736.48,3,5,5,13,Champions
13341,775.85,1,301,2011-03-24 09:50:00,2011-03-24 09:50:00,775.85,1,30.0,775.85,93102.0,261,1,775.85,1,1,3,5,Lost
13343,353.43,1,135,2011-06-15 12:24:00,2011-06-15 12:24:00,353.43,1,30.0,353.43,42411.600000000006,178,1,353.43,2,1,2,5,Lost
13344,2543.72,3,971,2011-03-07 10:28:00,2011-10-03 09:45:00,847.9066666666666,209,0.43062200956937796,2543.72,4381.527272727272,68,3,2543.72,3,3,5,11,Loyal Customers
13345,389.5,1,141,2011-02-25 09:01:00,2011-02-25 09:01:00,389.5,1,30.0,389.5,46740.0,288,1,389.5,1,1,2,4,Lost
13347,341.36,1,205,2011-09-30 13:28:00,2011-09-30 13:28:00,341.36,1,30.0,341.36,40963.200000000004,70,1,341.36,3,1,2,6,Promising
13348,233.76,1,136,2011-10-06 17:28:00,2011-10-06 17:28:00,233.76,1,30.0,233.76,28051.199999999997,64,1,233.76,3,1,1,5,Promising
13349,247.32,1,225,2011-11-29 08:07:00,2011-11-29 08:07:00,247.32,1,30.0,247.32,29678.399999999998,11,1,247.32,5,1,1,7,New Customers
13350,979.12,2,287,2011-09-21 13:33:00,2011-11-23 16:33:00,489.56,63,0.9523809523809523,979.12,5594.971428571428,16,2,979.12,4,2,4,10,Potential Loyalists
13351,373.94,1,117,2011-10-04 12:55:00,2011-10-04 12:55:00,373.94,1,30.0,373.94,44872.8,66,1,373.94,3,1,2,6,Promising
13352,397.97999999999996,1,321,2011-10-10 13:55:00,2011-10-10 13:55:00,397.97999999999996,1,30.0,397.97999999999996,47757.6,60,1,397.97999999999996,3,1,2,6,Promising
13354,743.53,1,604,2011-09-29 13:17:00,2011-09-29 13:17:00,743.53,1,30.0,743.53,89223.59999999999,71,1,743.53,3,1,3,7,Hibernating
13355,674.7,1,314,2011-08-09 14:48:00,2011-08-09 14:48:00,674.7,1,30.0,674.7,80964.0,122,1,674.7,2,1,3,6,Lost
13356,768.24,1,325,2011-09-20 14:33:00,2011-09-20 14:33:00,768.24,1,30.0,768.24,92188.79999999999,80,1,768.24,2,1,3,6,Lost
13357,609.95,1,322,2011-03-27 13:56:00,2011-03-27 13:56:00,609.95,1,30.0,609.95,73194.0,257,1,609.95,1,1,3,5,Lost
13358,439.03,1,285,2011-03-16 11:52:00,2011-03-16 11:52:00,439.03,1,30.0,439.03,52683.59999999999,269,1,439.03,1,1,2,4,Lost
